,Zipcode,Place Name,State,State Abbreviation,County,Latitude,Longitude,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
22990,66956,Mankato,Kansas,KS,Jewell,39.7833,-98.2152,1083.0,0.0,337.0,23.0,73.0,83.0,13.0,3.0,0.0
22991,66958,Morrowville,Kansas,KS,Washington,39.8616,-97.1825,304.0,0.0,68.0,3.0,56.0,24.0,28.0,0.0,0.0
22992,66959,Munden,Kansas,KS,Republic,39.9272,-97.5403,292.0,0.0,72.0,9.0,10.0,29.0,6.0,0.0,0.0
22993,66960,Narka,Kansas,KS,Republic,39.9582,-97.4243,149.0,0.0,58.0,1.0,1.0,8.0,0.0,0.0,0.0
22994,66962,Palmer,Kansas,KS,Washington,39.6192,-97.1122,313.0,3.0,48.0,0.0,40.0,29.0,12.0,0.0,0.0
22995,66963,Randall,Kansas,KS,Jewell,39.6286,-98.0661,157.0,0.0,74.0,0.0,9.0,13.0,0.0,0.0,0.0
22996,66964,Republic,Kansas,KS,Republic,39.9376,-97.8435,142.0,0.0,36.0,8.0,10.0,17.0,1.0,0.0,0.0
22997,66966,Scandia,Kansas,KS,Republic,39.7939,-97.7786,631.0,0.0,148.0,8.0,57.0,54.0,35.0,0.0,3.0
22998,66967,Smith Center,Kansas,KS,Smith,39.8042,-98.7842,1962.0,0.0,453.0,44.0,191.0,137.0,39.0,24.0,6.0
22999,66968,Washington,Kansas,KS,Washington,39.8223,-97.0484,1733.0,10.0,465.0,70.0,164.0,174.0,31.0,3.0,0.0
23000,66970,Webber,Kansas,KS,Jewell,39.935,-98.035,155.0,0.0,30.0,5.0,29.0,23.0,0.0,0.0,22.0
23001,67001,Andale,Kansas,KS,Sedgwick,37.7797,-97.6366,1669.0,7.0,147.0,17.0,77.0,215.0,89.0,5.0,8.0
23002,67002,Andover,Kansas,KS,Butler,37.6985,-97.1179,14348.0,14.0,1127.0,229.0,1036.0,2413.0,1210.0,152.0,249.0
23003,67003,Anthony,Kansas,KS,Harper,37.1512,-98.0285,2663.0,18.0,595.0,73.0,161.0,309.0,116.0,15.0,20.0
23004,67004,Argonia,Kansas,KS,Sumner,37.284,-97.7557,954.0,4.0,154.0,18.0,34.0,74.0,38.0,5.0,2.0
23005,67005,Arkansas City,Kansas,KS,Cowley,37.0676,-97.0357,16457.0,91.0,2313.0,772.0,1213.0,1199.0,493.0,90.0,8.0
23006,67008,Atlanta,Kansas,KS,Cowley,37.4343,-96.7661,550.0,0.0,79.0,10.0,48.0,89.0,15.0,2.0,0.0
23007,67009,Attica,Kansas,KS,Harper,37.2528,-98.2264,985.0,7.0,189.0,16.0,54.0,83.0,17.0,0.0,2.0
23008,67010,Augusta,Kansas,KS,Butler,37.6836,-96.9648,13389.0,24.0,2240.0,429.0,704.0,1470.0,507.0,15.0,32.0
23009,67012,Beaumont,Kansas,KS,Butler,37.658,-96.5329,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
23010,67013,Belle Plaine,Kansas,KS,Sumner,37.4052,-97.2852,2763.0,6.0,488.0,71.0,201.0,289.0,41.0,4.0,7.0
23011,67016,Bentley,Kansas,KS,Sedgwick,37.8866,-97.5166,542.0,3.0,81.0,22.0,37.0,36.0,10.0,3.0,0.0
23012,67017,Benton,Kansas,KS,Butler,37.7946,-97.0971,2265.0,0.0,227.0,72.0,163.0,407.0,77.0,13.0,4.0
23013,67018,Bluff City,Kansas,KS,Harper,37.0838,-97.8754,140.0,0.0,12.0,5.0,2.0,18.0,0.0,1.0,0.0
23014,67019,Burden,Kansas,KS,Cowley,37.3209,-96.757,1052.0,0.0,235.0,27.0,100.0,86.0,41.0,1.0,0.0
23015,67020,Burrton,Kansas,KS,Harvey,38.0261,-97.6666,1825.0,3.0,387.0,52.0,50.0,251.0,43.0,2.0,4.0
23016,67021,Byers,Kansas,KS,Pratt,37.7847,-98.9017,57.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
23017,67022,Caldwell,Kansas,KS,Sumner,37.0452,-97.6247,1559.0,9.0,321.0,52.0,130.0,145.0,45.0,5.0,4.0
23018,67023,Cambridge,Kansas,KS,Cowley,37.3161,-96.6645,235.0,1.0,43.0,6.0,13.0,12.0,0.0,0.0,0.0
23019,67024,Cedar Vale,Kansas,KS,Chautauqua,37.1265,-96.4701,765.0,3.0,166.0,12.0,61.0,82.0,28.0,2.0,0.0
23020,67025,Cheney,Kansas,KS,Sedgwick,37.6353,-97.7686,3771.0,18.0,695.0,38.0,239.0,565.0,223.0,4.0,3.0
23021,67026,Clearwater,Kansas,KS,Sedgwick,37.5076,-97.5082,5033.0,46.0,857.0,114.0,316.0,689.0,149.0,21.0,11.0
23022,67028,Coats,Kansas,KS,Pratt,37.5125,-98.8504,329.0,0.0,33.0,2.0,16.0,6.0,17.0,5.0,0.0
23023,67029,Coldwater,Kansas,KS,Comanche,37.2479,-99.3115,973.0,5.0,198.0,31.0,42.0,86.0,50.0,3.0,0.0
23024,67030,Colwich,Kansas,KS,Sedgwick,37.7782,-97.5405,3107.0,0.0,510.0,14.0,100.0,527.0,157.0,0.0,16.0
23025,67031,Conway Springs,Kansas,KS,Sumner,37.3903,-97.6284,2718.0,15.0,580.0,47.0,82.0,241.0,82.0,14.0,16.0
23026,67035,Cunningham,Kansas,KS,Kingman,37.6309,-98.3564,1020.0,0.0,186.0,46.0,82.0,81.0,59.0,7.0,0.0
23027,67036,Danville,Kansas,KS,Harper,37.2674,-97.8689,94.0,0.0,31.0,4.0,0.0,6.0,1.0,0.0,0.0
23028,67037,Derby,Kansas,KS,Sedgwick,37.553000000000004,-97.2549,28097.0,30.0,3099.0,718.0,1821.0,5015.0,1767.0,242.0,198.0
23029,67038,Dexter,Kansas,KS,Cowley,37.1641,-96.6917,735.0,3.0,182.0,5.0,67.0,52.0,21.0,0.0,2.0
23030,67039,Douglass,Kansas,KS,Butler,37.5195,-96.9948,3535.0,9.0,730.0,92.0,174.0,360.0,158.0,9.0,10.0
23031,67041,Elbing,Kansas,KS,Butler,38.0545,-97.1284,285.0,0.0,33.0,7.0,27.0,45.0,10.0,3.0,2.0
23032,67042,El Dorado,Kansas,KS,Butler,37.8226,-96.8543,17698.0,122.0,2782.0,842.0,1379.0,1444.0,580.0,93.0,10.0
23033,67045,Eureka,Kansas,KS,Greenwood,37.8265,-96.2959,3308.0,44.0,859.0,87.0,178.0,261.0,121.0,14.0,18.0
23034,67047,Fall River,Kansas,KS,Greenwood,37.621,-96.0435,846.0,0.0,197.0,55.0,10.0,24.0,18.0,1.0,0.0
23035,67049,Freeport,Kansas,KS,Harper,37.1903,-97.8634,39.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0
23036,67050,Garden Plain,Kansas,KS,Sedgwick,37.6767,-97.66,1644.0,10.0,315.0,32.0,137.0,215.0,67.0,5.0,2.0
23037,67051,Geuda Springs,Kansas,KS,Sumner,37.0809,-97.1795,473.0,0.0,101.0,22.0,34.0,30.0,18.0,3.0,0.0
23038,67052,Goddard,Kansas,KS,Sedgwick,37.6597,-97.5753,8721.0,18.0,1092.0,163.0,346.0,1229.0,536.0,35.0,36.0
23039,67053,Goessel,Kansas,KS,Marion,38.2468,-97.3463,605.0,0.0,133.0,17.0,36.0,52.0,33.0,0.0,0.0
23040,67054,Greensburg,Kansas,KS,Kiowa,37.6084,-99.3011,1229.0,2.0,232.0,26.0,72.0,169.0,72.0,11.0,0.0
23041,67055,Greenwich,Kansas,KS,Sedgwick,37.7833,-97.2054,150.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
23042,67056,Halstead,Kansas,KS,Harvey,38.0064,-97.5118,3067.0,5.0,385.0,79.0,120.0,303.0,38.0,33.0,10.0
23043,67057,Hardtner,Kansas,KS,Barber,37.03,-98.6547,208.0,2.0,50.0,4.0,3.0,29.0,3.0,0.0,0.0
23044,67058,Harper,Kansas,KS,Harper,37.2909,-98.01799999999999,1896.0,0.0,440.0,65.0,128.0,122.0,95.0,3.0,0.0
23045,67059,Haviland,Kansas,KS,Kiowa,37.6096,-99.134,1076.0,0.0,131.0,11.0,38.0,127.0,57.0,3.0,18.0
23046,67060,Haysville,Kansas,KS,Sedgwick,37.5647,-97.3553,14267.0,34.0,2945.0,585.0,754.0,1096.0,381.0,10.0,23.0
23047,67061,Hazelton,Kansas,KS,Barber,37.0984,-98.4003,210.0,1.0,63.0,2.0,10.0,12.0,9.0,0.0,3.0
23048,67062,Hesston,Kansas,KS,Harvey,38.135999999999996,-97.4495,4316.0,0.0,628.0,51.0,203.0,736.0,240.0,27.0,25.0
23049,67063,Hillsboro,Kansas,KS,Marion,38.3449,-97.2122,3726.0,16.0,619.0,129.0,150.0,392.0,198.0,23.0,28.0
23050,67065,Isabel,Kansas,KS,Barber,37.4485,-98.5351,167.0,0.0,58.0,9.0,22.0,10.0,0.0,0.0,0.0
23051,67066,Iuka,Kansas,KS,Pratt,37.7397,-98.7361,350.0,1.0,56.0,3.0,36.0,57.0,14.0,3.0,3.0
23052,67067,Kechi,Kansas,KS,Sedgwick,37.7934,-97.2737,1674.0,0.0,247.0,62.0,94.0,314.0,122.0,22.0,9.0
23053,67068,Kingman,Kansas,KS,Kingman,37.5964,-98.1304,4285.0,0.0,940.0,123.0,215.0,364.0,109.0,38.0,12.0
23054,67070,Kiowa,Kansas,KS,Barber,37.0172,-98.4859,1128.0,5.0,234.0,38.0,47.0,105.0,85.0,12.0,3.0
23055,67071,Lake City,Kansas,KS,Barber,37.3569,-98.8098,137.0,0.0,28.0,15.0,12.0,11.0,0.0,0.0,0.0
23056,67072,Latham,Kansas,KS,Butler,37.531,-96.6791,213.0,2.0,58.0,1.0,6.0,9.0,10.0,0.0,0.0
23057,67073,Lehigh,Kansas,KS,Marion,38.3771,-97.3043,345.0,0.0,84.0,9.0,21.0,45.0,15.0,0.0,0.0
23058,67074,Leon,Kansas,KS,Butler,37.6813,-96.7526,1791.0,0.0,313.0,67.0,75.0,192.0,59.0,0.0,11.0
23059,67101,Maize,Kansas,KS,Sedgwick,37.7747,-97.4689,4194.0,0.0,454.0,23.0,86.0,502.0,187.0,44.0,0.0
23060,67103,Mayfield,Kansas,KS,Sumner,37.2518,-97.5416,208.0,2.0,21.0,2.0,26.0,27.0,1.0,0.0,0.0
23061,67104,Medicine Lodge,Kansas,KS,Barber,37.2845,-98.5848,2545.0,0.0,562.0,52.0,190.0,221.0,121.0,25.0,14.0
23062,67105,Milan,Kansas,KS,Sumner,37.2578,-97.6521,268.0,1.0,39.0,3.0,18.0,19.0,0.0,0.0,4.0
23063,67106,Milton,Kansas,KS,Sumner,37.4401,-97.7592,146.0,0.0,38.0,0.0,0.0,12.0,23.0,0.0,0.0
23064,67107,Moundridge,Kansas,KS,McPherson,38.205999999999996,-97.5088,2676.0,9.0,482.0,128.0,121.0,371.0,157.0,40.0,10.0
23065,67108,Mount Hope,Kansas,KS,Sedgwick,37.8684,-97.6591,1512.0,4.0,252.0,32.0,69.0,229.0,63.0,5.0,2.0
23066,67109,Mullinville,Kansas,KS,Kiowa,37.5716,-99.4639,359.0,6.0,53.0,11.0,27.0,26.0,5.0,0.0,0.0
23067,67110,Mulvane,Kansas,KS,Sumner,37.4764,-97.23200000000001,8003.0,16.0,1315.0,137.0,614.0,1238.0,485.0,9.0,11.0
23068,67111,Murdock,Kansas,KS,Kingman,37.6099,-97.9503,215.0,7.0,82.0,8.0,8.0,12.0,0.0,0.0,0.0
23069,67112,Nashville,Kansas,KS,Kingman,37.4344,-98.4171,232.0,0.0,32.0,3.0,19.0,40.0,3.0,0.0,0.0
23070,67114,Newton,Kansas,KS,Harvey,38.0451,-97.3435,21817.0,171.0,3806.0,737.0,1188.0,2308.0,1037.0,148.0,83.0
23071,67117,North Newton,Kansas,KS,Harvey,38.0743,-97.3473,1782.0,0.0,180.0,22.0,66.0,285.0,165.0,44.0,47.0
23072,67118,Norwich,Kansas,KS,Kingman,37.4501,-97.8662,820.0,0.0,134.0,22.0,22.0,105.0,34.0,0.0,0.0
23073,67119,Oxford,Kansas,KS,Sumner,37.2653,-97.1761,1578.0,0.0,305.0,65.0,109.0,147.0,68.0,9.0,6.0
23074,67120,Peck,Kansas,KS,Sedgwick,37.5054,-97.3408,1361.0,0.0,325.0,61.0,86.0,136.0,71.0,0.0,0.0
23075,67122,Piedmont,Kansas,KS,Greenwood,37.6372,-96.3695,130.0,0.0,15.0,15.0,0.0,29.0,9.0,0.0,0.0
23076,67123,Potwin,Kansas,KS,Butler,37.9389,-97.0198,824.0,0.0,162.0,11.0,34.0,36.0,10.0,0.0,0.0
23077,67124,Pratt,Kansas,KS,Pratt,37.6502,-98.73,8332.0,45.0,1262.0,180.0,588.0,1001.0,338.0,61.0,21.0
23078,67127,Protection,Kansas,KS,Comanche,37.1968,-99.4816,888.0,2.0,99.0,18.0,48.0,147.0,12.0,14.0,0.0
23079,67131,Rock,Kansas,KS,Cowley,37.4413,-97.0059,256.0,0.0,49.0,0.0,34.0,31.0,0.0,0.0,0.0
23080,67132,Rosalia,Kansas,KS,Butler,37.796,-96.6482,440.0,3.0,116.0,14.0,12.0,20.0,18.0,0.0,0.0
23081,67133,Rose Hill,Kansas,KS,Butler,37.5784,-97.1173,6444.0,30.0,921.0,201.0,400.0,923.0,412.0,31.0,23.0
23082,67134,Sawyer,Kansas,KS,Pratt,37.5101,-98.6642,340.0,0.0,80.0,14.0,18.0,20.0,8.0,0.0,0.0
23083,67135,Sedgwick,Kansas,KS,Harvey,37.9167,-97.4225,3680.0,4.0,645.0,101.0,192.0,360.0,117.0,17.0,20.0
23084,67137,Severy,Kansas,KS,Greenwood,37.617,-96.2252,618.0,0.0,170.0,58.0,34.0,48.0,8.0,2.0,0.0
23085,67138,Sharon,Kansas,KS,Barber,37.2492,-98.4142,275.0,4.0,102.0,0.0,10.0,6.0,0.0,0.0,5.0
23086,67140,South Haven,Kansas,KS,Sumner,37.05,-97.4042,735.0,3.0,140.0,29.0,89.0,82.0,8.0,0.0,4.0
23087,67142,Spivey,Kansas,KS,Kingman,37.441,-98.1751,399.0,0.0,166.0,14.0,16.0,27.0,16.0,0.0,0.0
23088,67143,Sun City,Kansas,KS,Barber,37.3574,-98.9127,30.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
23089,67144,Towanda,Kansas,KS,Butler,37.8005,-96.9918,2961.0,2.0,372.0,38.0,152.0,373.0,110.0,65.0,4.0
23090,67146,Udall,Kansas,KS,Cowley,37.3939,-97.1108,1919.0,3.0,340.0,41.0,130.0,197.0,46.0,30.0,0.0
23091,67147,Valley Center,Kansas,KS,Sedgwick,37.8616,-97.2621,9812.0,0.0,1455.0,325.0,359.0,1779.0,470.0,78.0,29.0
23092,67149,Viola,Kansas,KS,Sedgwick,37.5696,-97.6306,790.0,0.0,228.0,3.0,21.0,111.0,70.0,0.0,0.0
23093,67150,Waldron,Kansas,KS,Harper,37.0022,-98.1826,55.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
23094,67151,Walton,Kansas,KS,Harvey,38.1239,-97.2361,562.0,0.0,84.0,6.0,40.0,71.0,55.0,0.0,0.0
23095,67152,Wellington,Kansas,KS,Sumner,37.2778,-97.391,9269.0,39.0,2039.0,375.0,514.0,926.0,262.0,123.0,43.0
23096,67154,Whitewater,Kansas,KS,Butler,37.9612,-97.1308,1236.0,2.0,192.0,56.0,78.0,154.0,106.0,4.0,6.0
23097,67155,Wilmore,Kansas,KS,Comanche,37.3318,-99.1846,183.0,0.0,37.0,18.0,12.0,22.0,5.0,10.0,0.0
23098,67156,Winfield,Kansas,KS,Cowley,37.2416,-96.98,14826.0,68.0,2335.0,688.0,1089.0,1342.0,619.0,106.0,39.0
23099,67159,Zenda,Kansas,KS,Kingman,37.4373,-98.2874,128.0,0.0,60.0,0.0,4.0,22.0,8.0,0.0,0.0
23100,67202,Wichita,Kansas,KS,Sedgwick,37.6899,-97.3355,1438.0,0.0,184.0,134.0,83.0,320.0,78.0,82.0,0.0
23101,67203,Wichita,Kansas,KS,Sedgwick,37.7048,-97.3638,30412.0,206.0,4804.0,1065.0,1235.0,3181.0,1221.0,244.0,153.0
23102,67204,Wichita,Kansas,KS,Sedgwick,37.7488,-97.3566,20888.0,349.0,3205.0,571.0,769.0,2006.0,697.0,118.0,122.0
23103,67205,Wichita,Kansas,KS,Sedgwick,37.7639,-97.4269,16732.0,101.0,1572.0,292.0,647.0,4000.0,1385.0,240.0,48.0
23104,67206,Wichita,Kansas,KS,Sedgwick,37.7038,-97.2253,15778.0,32.0,1509.0,160.0,657.0,3567.0,1512.0,745.0,454.0
23105,67207,Wichita,Kansas,KS,Sedgwick,37.671,-97.2179,28445.0,296.0,4436.0,776.0,1347.0,3045.0,1327.0,177.0,113.0
23106,67208,Wichita,Kansas,KS,Sedgwick,37.7024,-97.2811,18968.0,84.0,2166.0,288.0,759.0,2541.0,983.0,316.0,167.0
23107,67209,Wichita,Kansas,KS,Sedgwick,37.6779,-97.4235,13631.0,15.0,2388.0,215.0,640.0,2049.0,823.0,48.0,83.0
23108,67210,Wichita,Kansas,KS,Sedgwick,37.6379,-97.2613,10373.0,190.0,1214.0,264.0,369.0,641.0,187.0,63.0,8.0
23109,67211,Wichita,Kansas,KS,Sedgwick,37.6662,-97.3165,20389.0,322.0,3508.0,932.0,688.0,1016.0,249.0,19.0,19.0
23110,67212,Wichita,Kansas,KS,Sedgwick,37.7007,-97.4383,44829.0,169.0,6534.0,1129.0,2499.0,7114.0,2307.0,230.0,126.0
23111,67213,Wichita,Kansas,KS,Sedgwick,37.668,-97.3591,21541.0,217.0,4044.0,939.0,702.0,1047.0,346.0,30.0,3.0
23112,67214,Wichita,Kansas,KS,Sedgwick,37.7051,-97.3133,15354.0,193.0,2337.0,609.0,458.0,665.0,264.0,4.0,14.0
23113,67215,Wichita,Kansas,KS,Sedgwick,37.6333,-97.425,5787.0,51.0,742.0,127.0,406.0,775.0,261.0,15.0,26.0
23114,67216,Wichita,Kansas,KS,Sedgwick,37.6223,-97.3136,24656.0,166.0,4783.0,1163.0,986.0,1051.0,216.0,25.0,4.0
23115,67217,Wichita,Kansas,KS,Sedgwick,37.6266,-97.3581,29726.0,137.0,5446.0,1158.0,945.0,1430.0,522.0,29.0,24.0
23116,67218,Wichita,Kansas,KS,Sedgwick,37.669000000000004,-97.2802,23052.0,152.0,3425.0,707.0,820.0,2414.0,885.0,149.0,126.0
23117,67219,Wichita,Kansas,KS,Sedgwick,37.7719,-97.3175,12625.0,80.0,1787.0,389.0,457.0,1164.0,407.0,47.0,81.0
23118,67220,Wichita,Kansas,KS,Sedgwick,37.7667,-97.2805,14931.0,262.0,1481.0,272.0,671.0,2312.0,1303.0,230.0,200.0
23119,67223,Wichita,Kansas,KS,Sedgwick,37.7367,-97.499,554.0,0.0,78.0,14.0,6.0,79.0,57.0,6.0,0.0
23120,67226,Wichita,Kansas,KS,Sedgwick,37.7379,-97.2479,18625.0,98.0,1511.0,151.0,1313.0,3845.0,1966.0,595.0,394.0
23121,67227,Wichita,Kansas,KS,Sedgwick,37.6281,-97.4916,278.0,0.0,52.0,0.0,31.0,30.0,0.0,0.0,0.0
23122,67228,Wichita,Kansas,KS,Sedgwick,37.7742,-97.1711,2201.0,0.0,164.0,0.0,84.0,573.0,170.0,55.0,15.0
23123,67230,Wichita,Kansas,KS,Sedgwick,37.6808,-97.1558,10421.0,48.0,829.0,88.0,532.0,2643.0,1021.0,404.0,290.0
23124,67232,Wichita,Kansas,KS,Sedgwick,37.6395,-97.1714,379.0,0.0,49.0,0.0,0.0,31.0,17.0,0.0,0.0
23125,67235,Wichita,Kansas,KS,Sedgwick,37.7149,-97.499,12520.0,21.0,1067.0,164.0,738.0,2583.0,909.0,194.0,54.0
23126,67260,Wichita,Kansas,KS,Sedgwick,37.7194,-97.2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23127,67301,Independence,Kansas,KS,Montgomery,37.2292,-95.7165,12995.0,95.0,1926.0,484.0,968.0,1179.0,507.0,90.0,47.0
23128,67330,Altamont,Kansas,KS,Labette,37.1873,-95.2983,1799.0,5.0,364.0,16.0,139.0,186.0,58.0,34.0,6.0
23129,67332,Bartlett,Kansas,KS,Labette,37.0601,-95.2115,168.0,0.0,54.0,3.0,21.0,2.0,12.0,11.0,0.0
23130,67333,Caney,Kansas,KS,Montgomery,37.0224,-95.9091,3024.0,13.0,600.0,129.0,311.0,216.0,69.0,25.0,10.0
23131,67334,Chautauqua,Kansas,KS,Chautauqua,37.0262,-96.1783,61.0,0.0,26.0,7.0,1.0,2.0,1.0,0.0,0.0
23132,67335,Cherryvale,Kansas,KS,Montgomery,37.2668,-95.559,3332.0,6.0,711.0,147.0,244.0,259.0,111.0,16.0,6.0
23133,67336,Chetopa,Kansas,KS,Labette,37.0418,-95.0796,1714.0,11.0,384.0,103.0,104.0,100.0,46.0,9.0,0.0
23134,67337,Coffeyville,Kansas,KS,Montgomery,37.0441,-95.6328,12841.0,59.0,2304.0,599.0,1081.0,788.0,329.0,32.0,36.0
23135,67340,Dearing,Kansas,KS,Montgomery,37.0596,-95.7131,396.0,0.0,39.0,24.0,33.0,28.0,8.0,2.0,0.0
23136,67341,Dennis,Kansas,KS,Labette,37.3243,-95.4116,200.0,0.0,33.0,9.0,23.0,43.0,0.0,0.0,0.0
23137,67342,Edna,Kansas,KS,Labette,37.0561,-95.3442,958.0,1.0,169.0,21.0,107.0,79.0,54.0,0.0,0.0
23138,67344,Elk City,Kansas,KS,Montgomery,37.3146,-95.9135,779.0,3.0,159.0,58.0,59.0,44.0,18.0,0.0,2.0
23139,67345,Elk Falls,Kansas,KS,Elk,37.3745,-96.1959,136.0,0.0,10.0,4.0,9.0,0.0,7.0,0.0,0.0
23140,67346,Grenola,Kansas,KS,Elk,37.3668,-96.4396,364.0,5.0,98.0,10.0,25.0,45.0,15.0,0.0,6.0
23141,67347,Havana,Kansas,KS,Montgomery,37.0917,-95.9414,500.0,0.0,127.0,24.0,35.0,41.0,16.0,0.0,0.0
23142,67349,Howard,Kansas,KS,Elk,37.4809,-96.2563,1100.0,0.0,286.0,32.0,81.0,110.0,48.0,9.0,2.0
23143,67351,Liberty,Kansas,KS,Montgomery,37.1576,-95.6017,486.0,0.0,94.0,13.0,44.0,15.0,0.0,0.0,0.0
23144,67352,Longton,Kansas,KS,Elk,37.3905,-96.0814,558.0,0.0,92.0,26.0,21.0,65.0,5.0,1.0,1.0
23145,67353,Moline,Kansas,KS,Elk,37.3649,-96.3069,495.0,0.0,112.0,12.0,45.0,32.0,8.0,3.0,0.0
23146,67354,Mound Valley,Kansas,KS,Labette,37.2091,-95.4247,719.0,3.0,164.0,39.0,63.0,34.0,10.0,0.0,0.0
23147,67355,Niotaze,Kansas,KS,Chautauqua,37.037,-96.0121,148.0,1.0,21.0,10.0,4.0,16.0,9.0,0.0,0.0
23148,67356,Oswego,Kansas,KS,Labette,37.1823,-95.1335,2787.0,9.0,564.0,160.0,223.0,222.0,69.0,18.0,3.0
23149,67357,Parsons,Kansas,KS,Labette,37.3389,-95.2693,12562.0,103.0,1986.0,599.0,934.0,1082.0,450.0,155.0,66.0
23150,67360,Peru,Kansas,KS,Chautauqua,37.0568,-96.1404,427.0,1.0,83.0,17.0,6.0,15.0,0.0,0.0,0.0
23151,67361,Sedan,Kansas,KS,Chautauqua,37.1297,-96.1732,1887.0,12.0,461.0,59.0,110.0,201.0,64.0,5.0,3.0
23152,67363,Sycamore,Kansas,KS,Montgomery,37.3281,-95.71700000000001,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
23153,67364,Tyro,Kansas,KS,Montgomery,37.037,-95.8237,364.0,0.0,29.0,36.0,9.0,27.0,0.0,0.0,2.0
23154,67401,Salina,Kansas,KS,Saline,38.8237,-97.6421,51374.0,435.0,9374.0,1724.0,2243.0,5180.0,2023.0,511.0,286.0
23155,67410,Abilene,Kansas,KS,Dickinson,38.9371,-97.2063,10292.0,36.0,2152.0,305.0,486.0,1039.0,426.0,82.0,101.0
23156,67416,Assaria,Kansas,KS,Saline,38.6676,-97.6203,1226.0,5.0,291.0,20.0,64.0,119.0,58.0,2.0,0.0
23157,67417,Aurora,Kansas,KS,Cloud,39.4472,-97.5304,211.0,0.0,56.0,0.0,7.0,16.0,5.0,0.0,0.0
23158,67418,Barnard,Kansas,KS,Lincoln,39.1816,-98.0711,141.0,0.0,30.0,0.0,15.0,21.0,6.0,0.0,1.0
23159,67420,Beloit,Kansas,KS,Mitchell,39.4416,-98.1192,4613.0,0.0,961.0,94.0,268.0,562.0,230.0,45.0,7.0
23160,67422,Bennington,Kansas,KS,Ottawa,39.0224,-97.6031,1270.0,0.0,223.0,32.0,110.0,152.0,43.0,4.0,10.0
23161,67423,Beverly,Kansas,KS,Lincoln,38.9844,-97.9818,318.0,0.0,60.0,10.0,21.0,49.0,0.0,0.0,0.0
23162,67425,Brookville,Kansas,KS,Saline,38.7858,-97.863,873.0,4.0,159.0,12.0,49.0,101.0,23.0,0.0,3.0
23163,67427,Bushton,Kansas,KS,Rice,38.5018,-98.4016,498.0,4.0,94.0,11.0,11.0,51.0,42.0,0.0,0.0
23164,67428,Canton,Kansas,KS,McPherson,38.3858,-97.4291,1691.0,4.0,338.0,69.0,68.0,109.0,57.0,0.0,0.0
23165,67430,Cawker City,Kansas,KS,Mitchell,39.5115,-98.4335,591.0,2.0,147.0,16.0,43.0,52.0,22.0,0.0,2.0
23166,67431,Chapman,Kansas,KS,Dickinson,38.9722,-97.01700000000001,2473.0,4.0,468.0,78.0,182.0,278.0,80.0,3.0,0.0
23167,67432,Clay Center,Kansas,KS,Clay,39.3844,-97.1278,6057.0,0.0,1326.0,81.0,309.0,732.0,334.0,33.0,32.0
23168,67436,Delphos,Kansas,KS,Ottawa,39.2731,-97.7717,795.0,1.0,160.0,28.0,76.0,60.0,34.0,2.0,4.0
23169,67437,Downs,Kansas,KS,Osborne,39.5028,-98.5441,1206.0,0.0,317.0,33.0,68.0,112.0,52.0,0.0,16.0
23170,67438,Durham,Kansas,KS,Marion,38.5038,-97.2555,363.0,1.0,76.0,25.0,20.0,41.0,27.0,0.0,0.0
23171,67439,Ellsworth,Kansas,KS,Ellsworth,38.7312,-98.2057,3674.0,7.0,632.0,305.0,201.0,423.0,83.0,29.0,16.0
23172,67441,Enterprise,Kansas,KS,Dickinson,38.9063,-97.1122,1174.0,2.0,210.0,51.0,82.0,94.0,10.0,1.0,7.0
23173,67442,Falun,Kansas,KS,Saline,38.6648,-97.7554,291.0,9.0,41.0,27.0,35.0,11.0,0.0,0.0,0.0
23174,67443,Galva,Kansas,KS,McPherson,38.3824,-97.5359,1864.0,6.0,266.0,51.0,110.0,129.0,35.0,4.0,6.0
23175,67444,Geneseo,Kansas,KS,Rice,38.5037,-98.1858,553.0,0.0,135.0,13.0,36.0,28.0,7.0,3.0,46.0
23176,67445,Glasco,Kansas,KS,Cloud,39.3621,-97.8418,594.0,5.0,111.0,19.0,28.0,86.0,31.0,4.0,6.0
23177,67446,Glen Elder,Kansas,KS,Mitchell,39.4958,-98.3155,710.0,0.0,145.0,9.0,35.0,109.0,20.0,0.0,0.0
23178,67447,Green,Kansas,KS,Clay,39.4803,-97.0149,255.0,0.0,45.0,4.0,12.0,53.0,9.0,0.0,0.0
23179,67448,Gypsum,Kansas,KS,Saline,38.7047,-97.4338,1228.0,0.0,401.0,57.0,64.0,70.0,35.0,8.0,20.0
23180,67449,Herington,Kansas,KS,Dickinson,38.6767,-96.8941,2902.0,8.0,799.0,119.0,146.0,167.0,149.0,7.0,0.0
