Zipcode,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
07666,40569.0,357.0,4703.0,289.0,1518.0,8785.0,4099.0,1302.0,872.0
07670,14788.0,9.0,820.0,33.0,306.0,3143.0,2108.0,1385.0,458.0
07675,26975.0,173.0,3610.0,120.0,1135.0,6426.0,2746.0,740.0,179.0
07676,9254.0,39.0,1305.0,78.0,452.0,2276.0,738.0,193.0,85.0
07677,5818.0,0.0,324.0,22.0,224.0,1712.0,878.0,299.0,56.0
07701,23861.0,247.0,3566.0,215.0,1291.0,4384.0,2141.0,566.0,247.0
07702,3923.0,0.0,469.0,0.0,178.0,1073.0,363.0,121.0,59.0
07703,124.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0
07704,6075.0,0.0,405.0,10.0,210.0,1660.0,892.0,241.0,71.0
07711,1449.0,0.0,155.0,11.0,88.0,403.0,201.0,63.0,13.0
07712,38955.0,265.0,7220.0,626.0,1490.0,5604.0,2779.0,908.0,451.0
07716,8687.0,10.0,1297.0,147.0,453.0,2097.0,687.0,161.0,116.0
07717,1809.0,5.0,182.0,9.0,113.0,559.0,262.0,39.0,20.0
07718,7037.0,28.0,1374.0,87.0,601.0,1183.0,311.0,63.0,0.0
07719,21158.0,65.0,3468.0,287.0,989.0,4554.0,1873.0,488.0,288.0
07720,4297.0,26.0,465.0,86.0,392.0,666.0,502.0,71.0,25.0
07721,3033.0,40.0,489.0,90.0,193.0,435.0,217.0,61.0,26.0
07722,10121.0,17.0,973.0,75.0,451.0,2101.0,1021.0,337.0,209.0
07723,888.0,3.0,196.0,12.0,30.0,140.0,31.0,16.0,21.0
07724,21736.0,120.0,3964.0,274.0,1294.0,3885.0,1954.0,270.0,203.0
07726,43825.0,289.0,6228.0,551.0,1894.0,8449.0,3932.0,1069.0,308.0
07727,7550.0,17.0,1446.0,110.0,305.0,1255.0,563.0,171.0,45.0
07728,55979.0,339.0,9575.0,825.0,3001.0,9003.0,4111.0,965.0,568.0
07730,17212.0,75.0,3572.0,303.0,1215.0,2731.0,942.0,131.0,68.0
07731,38637.0,171.0,6496.0,609.0,2367.0,6152.0,2092.0,280.0,345.0
07732,4967.0,27.0,1147.0,170.0,284.0,757.0,503.0,116.0,73.0
07733,16695.0,91.0,1743.0,160.0,544.0,3273.0,2355.0,811.0,752.0
07734,13166.0,66.0,3641.0,366.0,597.0,1175.0,365.0,68.0,34.0
07735,19557.0,182.0,4839.0,401.0,977.0,2198.0,705.0,128.0,138.0
07737,4032.0,14.0,725.0,42.0,243.0,636.0,256.0,25.0,12.0
07738,6309.0,0.0,689.0,81.0,239.0,1275.0,822.0,150.0,130.0
07739,5937.0,0.0,563.0,36.0,208.0,1437.0,886.0,111.0,104.0
07740,31048.0,386.0,6485.0,470.0,978.0,3758.0,1528.0,516.0,189.0
07746,19471.0,37.0,2030.0,128.0,691.0,4238.0,2557.0,768.0,352.0
07747,31288.0,173.0,4913.0,558.0,1870.0,5994.0,2507.0,476.0,439.0
07748,27430.0,66.0,4141.0,404.0,1453.0,5550.0,2773.0,264.0,313.0
07750,3258.0,0.0,383.0,42.0,96.0,983.0,327.0,110.0,20.0
07751,19271.0,59.0,1951.0,202.0,786.0,4345.0,2019.0,584.0,288.0
07753,37551.0,178.0,8496.0,731.0,2320.0,5278.0,1926.0,331.0,48.0
07755,6151.0,30.0,905.0,37.0,340.0,1080.0,417.0,171.0,38.0
07756,3015.0,0.0,567.0,50.0,66.0,707.0,422.0,114.0,39.0
07757,5735.0,51.0,858.0,125.0,295.0,1220.0,519.0,88.0,57.0
07758,4512.0,22.0,1124.0,73.0,244.0,483.0,148.0,18.0,0.0
07760,9146.0,1.0,708.0,31.0,424.0,2279.0,1070.0,353.0,145.0
07762,8137.0,35.0,993.0,56.0,256.0,2449.0,972.0,211.0,92.0
07764,7974.0,34.0,1198.0,120.0,280.0,1086.0,491.0,204.0,52.0
07801,26195.0,634.0,5387.0,446.0,1315.0,2374.0,658.0,174.0,130.0
07803,3649.0,11.0,716.0,15.0,216.0,513.0,81.0,16.0,15.0
07820,41.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
07821,9350.0,73.0,1762.0,171.0,579.0,1721.0,564.0,154.0,36.0
07822,648.0,8.0,122.0,0.0,42.0,148.0,45.0,18.0,0.0
07823,7489.0,52.0,1939.0,242.0,378.0,765.0,315.0,79.0,1.0
07825,9277.0,40.0,1762.0,164.0,599.0,1464.0,668.0,127.0,98.0
07826,6213.0,15.0,1600.0,144.0,391.0,876.0,314.0,56.0,46.0
07827,4232.0,0.0,1055.0,182.0,250.0,340.0,118.0,57.0,31.0
07828,14504.0,44.0,2872.0,221.0,466.0,2695.0,970.0,116.0,217.0
07830,7040.0,0.0,833.0,97.0,361.0,1746.0,723.0,216.0,119.0
07832,4021.0,26.0,871.0,124.0,307.0,479.0,148.0,52.0,10.0
07833,95.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0
07834,17909.0,0.0,2746.0,139.0,1138.0,3730.0,1942.0,443.0,392.0
07836,12983.0,20.0,1874.0,113.0,813.0,2688.0,1489.0,75.0,72.0
07838,3896.0,21.0,526.0,81.0,262.0,668.0,243.0,17.0,11.0
07840,29395.0,110.0,5130.0,549.0,1582.0,5161.0,1947.0,440.0,128.0
07842,33.0,0.0,6.0,0.0,0.0,18.0,9.0,0.0,0.0
07843,12009.0,24.0,2359.0,170.0,911.0,1959.0,507.0,91.0,33.0
07846,95.0,0.0,20.0,0.0,0.0,3.0,19.0,0.0,0.0
07847,1315.0,0.0,315.0,25.0,52.0,258.0,70.0,0.0,8.0
07848,4775.0,44.0,1210.0,48.0,175.0,641.0,347.0,22.0,54.0
07849,8965.0,12.0,1610.0,167.0,648.0,1663.0,442.0,99.0,28.0
07850,6597.0,22.0,1262.0,151.0,335.0,881.0,413.0,92.0,8.0
07851,101.0,0.0,26.0,3.0,3.0,15.0,0.0,0.0,0.0
07852,4075.0,0.0,689.0,80.0,257.0,789.0,208.0,21.0,37.0
07853,13058.0,34.0,1248.0,93.0,423.0,3041.0,1636.0,185.0,237.0
07856,4082.0,21.0,1022.0,57.0,160.0,769.0,507.0,50.0,1.0
07857,3353.0,14.0,1043.0,88.0,160.0,295.0,147.0,0.0,9.0
07860,26010.0,179.0,5154.0,379.0,1668.0,3802.0,1591.0,327.0,209.0
07863,4262.0,47.0,1092.0,117.0,249.0,487.0,282.0,14.0,22.0
07865,2126.0,1.0,454.0,48.0,28.0,382.0,207.0,28.0,46.0
07866,21827.0,161.0,3743.0,218.0,961.0,4522.0,1708.0,347.0,203.0
07869,25760.0,67.0,2451.0,141.0,852.0,6410.0,3497.0,801.0,434.0
07870,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
07871,20774.0,26.0,2016.0,120.0,1199.0,5341.0,1854.0,334.0,176.0
07874,8549.0,13.0,1745.0,201.0,513.0,1360.0,469.0,93.0,17.0
07876,10346.0,81.0,1541.0,163.0,712.0,2014.0,1057.0,74.0,103.0
07878,892.0,0.0,123.0,0.0,54.0,235.0,79.0,15.0,18.0
07880,87.0,0.0,44.0,0.0,43.0,0.0,0.0,0.0,0.0
07881,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
07882,14513.0,76.0,3255.0,245.0,800.0,2114.0,1033.0,104.0,118.0
07885,10701.0,13.0,2356.0,344.0,451.0,1361.0,588.0,73.0,52.0
07901,23122.0,132.0,1510.0,111.0,626.0,5386.0,3713.0,1157.0,837.0
07920,26966.0,52.0,1815.0,17.0,742.0,6518.0,4360.0,1115.0,883.0
07921,7915.0,18.0,875.0,37.0,585.0,2220.0,1235.0,337.0,212.0
07922,12345.0,31.0,1585.0,64.0,365.0,2851.0,1483.0,361.0,447.0
07924,7751.0,22.0,833.0,17.0,227.0,1764.0,1314.0,379.0,165.0
07926,64.0,0.0,51.0,0.0,0.0,13.0,0.0,0.0,0.0
07927,3455.0,8.0,533.0,78.0,205.0,695.0,236.0,96.0,133.0
07928,19316.0,29.0,1364.0,119.0,411.0,5094.0,2817.0,933.0,468.0
07930,8410.0,10.0,723.0,42.0,216.0,2157.0,1202.0,357.0,227.0
07931,3372.0,24.0,265.0,12.0,99.0,818.0,491.0,156.0,42.0
07932,9938.0,10.0,1189.0,57.0,492.0,2372.0,1557.0,443.0,263.0
07933,3391.0,29.0,406.0,15.0,151.0,636.0,449.0,233.0,76.0
07934,1618.0,0.0,85.0,5.0,39.0,464.0,227.0,55.0,58.0
07935,353.0,0.0,35.0,14.0,45.0,50.0,48.0,23.0,8.0
07936,11248.0,76.0,2420.0,157.0,469.0,1864.0,955.0,144.0,155.0
07939,225.0,5.0,62.0,26.0,22.0,20.0,0.0,0.0,0.0
07940,17302.0,14.0,1562.0,25.0,424.0,3434.0,2111.0,691.0,378.0
07945,9401.0,0.0,649.0,27.0,286.0,2351.0,1315.0,469.0,193.0
07946,2961.0,4.0,328.0,16.0,96.0,772.0,390.0,85.0,29.0
07950,19285.0,97.0,2388.0,194.0,685.0,4387.0,3231.0,535.0,320.0
07960,44554.0,555.0,5027.0,501.0,962.0,10434.0,6160.0,1887.0,995.0
07961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07970,205.0,0.0,0.0,0.0,0.0,86.0,0.0,20.0,10.0
07974,12096.0,37.0,1049.0,56.0,347.0,2853.0,1759.0,254.0,330.0
07976,609.0,0.0,59.0,0.0,22.0,153.0,94.0,64.0,0.0
07977,609.0,37.0,130.0,5.0,0.0,96.0,44.0,15.0,0.0
07979,440.0,0.0,18.0,0.0,0.0,39.0,46.0,7.0,0.0
07980,2418.0,0.0,492.0,15.0,181.0,477.0,190.0,34.0,77.0
07981,9263.0,96.0,1233.0,113.0,459.0,1782.0,968.0,202.0,220.0
08001,1261.0,10.0,186.0,17.0,109.0,159.0,20.0,5.0,0.0
08002,22199.0,201.0,3103.0,293.0,865.0,4196.0,2145.0,569.0,124.0
08003,30246.0,157.0,2968.0,210.0,1320.0,6899.0,3455.0,1987.0,968.0
08004,12511.0,168.0,2779.0,322.0,737.0,1465.0,408.0,82.0,34.0
08005,22946.0,141.0,5678.0,630.0,1312.0,2540.0,1050.0,240.0,56.0
08006,482.0,0.0,106.0,5.0,33.0,104.0,70.0,21.0,6.0
08007,5331.0,15.0,1384.0,69.0,276.0,629.0,227.0,91.0,0.0
08008,6586.0,9.0,1245.0,28.0,404.0,1649.0,976.0,256.0,80.0
08009,12819.0,248.0,2768.0,233.0,756.0,1982.0,460.0,70.0,49.0
08010,11496.0,40.0,2872.0,321.0,614.0,977.0,360.0,107.0,18.0
08011,70.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
08012,40352.0,245.0,8357.0,854.0,3054.0,4776.0,1722.0,374.0,102.0
08014,775.0,0.0,136.0,0.0,82.0,14.0,53.0,0.0,0.0
08015,20225.0,164.0,4790.0,847.0,1060.0,1359.0,361.0,27.0,42.0
08016,33382.0,200.0,7018.0,663.0,2035.0,4074.0,1641.0,236.0,141.0
08019,1012.0,10.0,240.0,22.0,111.0,103.0,26.0,4.0,0.0
08020,2499.0,53.0,688.0,124.0,83.0,411.0,174.0,17.0,0.0
08021,44377.0,439.0,9472.0,1087.0,2574.0,4721.0,1527.0,173.0,170.0
08022,8926.0,85.0,1543.0,106.0,608.0,2142.0,574.0,175.0,149.0
08023,494.0,13.0,123.0,26.0,68.0,15.0,0.0,0.0,0.0
08026,2236.0,11.0,474.0,37.0,143.0,302.0,145.0,47.0,16.0
08027,4869.0,35.0,1476.0,116.0,317.0,502.0,155.0,21.0,54.0
08028,20157.0,149.0,3260.0,264.0,1037.0,1970.0,932.0,205.0,229.0
08029,4487.0,0.0,1185.0,44.0,202.0,284.0,158.0,84.0,8.0
08030,13330.0,145.0,3630.0,398.0,388.0,1278.0,321.0,57.0,0.0
08031,11507.0,163.0,3632.0,333.0,705.0,820.0,330.0,50.0,77.0
08033,16204.0,32.0,1273.0,71.0,737.0,3820.0,2026.0,974.0,429.0
08034,18558.0,64.0,2647.0,297.0,835.0,4057.0,1666.0,591.0,252.0
08035,7614.0,7.0,1026.0,110.0,367.0,1825.0,751.0,229.0,61.0
08036,5730.0,2.0,995.0,125.0,360.0,926.0,315.0,112.0,39.0
08037,24099.0,205.0,6296.0,676.0,1221.0,2670.0,901.0,86.0,44.0
08038,85.0,0.0,5.0,3.0,4.0,19.0,3.0,0.0,0.0
08039,106.0,0.0,15.0,0.0,5.0,22.0,0.0,0.0,7.0
08041,1178.0,0.0,220.0,13.0,31.0,157.0,57.0,12.0,0.0
08042,121.0,0.0,28.0,5.0,13.0,8.0,0.0,0.0,0.0
08043,29375.0,306.0,4515.0,162.0,1226.0,6218.0,2604.0,1010.0,423.0
08045,2907.0,49.0,664.0,99.0,149.0,409.0,139.0,14.0,21.0
08046,31441.0,306.0,6433.0,854.0,1783.0,3182.0,1297.0,166.0,119.0
08048,12443.0,45.0,1858.0,119.0,656.0,2264.0,783.0,234.0,108.0
08049,5737.0,52.0,1464.0,133.0,431.0,571.0,136.0,19.0,0.0
08050,24935.0,96.0,5704.0,651.0,1397.0,3576.0,1184.0,183.0,170.0
08051,11041.0,71.0,1873.0,144.0,748.0,1748.0,670.0,67.0,84.0
08052,19085.0,60.0,4802.0,464.0,957.0,2369.0,781.0,153.0,109.0
08053,45664.0,309.0,6825.0,493.0,2402.0,9960.0,3646.0,929.0,481.0
08054,41870.0,140.0,5658.0,437.0,2230.0,9081.0,4147.0,859.0,509.0
08055,27398.0,96.0,3099.0,246.0,1634.0,6446.0,2559.0,898.0,529.0
08056,4713.0,38.0,753.0,57.0,225.0,859.0,427.0,137.0,81.0
08057,20861.0,39.0,2456.0,176.0,1086.0,4665.0,2093.0,1438.0,281.0
08059,5552.0,12.0,1327.0,117.0,438.0,529.0,182.0,77.0,25.0
08060,24519.0,100.0,4088.0,530.0,1302.0,3899.0,1487.0,302.0,180.0
08061,2996.0,0.0,411.0,18.0,112.0,641.0,191.0,46.0,14.0
08062,15993.0,46.0,2232.0,208.0,808.0,2580.0,1133.0,417.0,378.0
08063,3066.0,20.0,1021.0,82.0,157.0,192.0,40.0,11.0,7.0
08064,145.0,0.0,72.0,0.0,19.0,7.0,7.0,0.0,0.0
08065,7356.0,27.0,1727.0,207.0,440.0,1058.0,300.0,73.0,18.0
08066,8384.0,26.0,2066.0,313.0,586.0,725.0,105.0,42.0,2.0
08067,1673.0,9.0,368.0,35.0,128.0,175.0,95.0,17.0,19.0
08068,7118.0,109.0,1449.0,191.0,550.0,710.0,261.0,20.0,18.0
08069,12842.0,86.0,2771.0,328.0,700.0,678.0,267.0,24.0,16.0
08070,12648.0,43.0,3303.0,541.0,989.0,1103.0,421.0,12.0,19.0
08071,9663.0,68.0,1939.0,191.0,576.0,1466.0,547.0,152.0,61.0
08072,271.0,0.0,86.0,4.0,4.0,29.0,6.0,0.0,0.0
08073,331.0,0.0,77.0,17.0,55.0,58.0,0.0,0.0,0.0
08074,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08075,29231.0,219.0,6548.0,690.0,1480.0,4534.0,1534.0,166.0,164.0
08077,19164.0,85.0,3726.0,251.0,1104.0,3645.0,1491.0,292.0,142.0
08078,8360.0,82.0,2153.0,134.0,370.0,808.0,206.0,6.0,0.0
08079,10383.0,79.0,2858.0,263.0,440.0,703.0,275.0,13.0,22.0
08080,36078.0,99.0,6959.0,750.0,2553.0,6382.0,1820.0,319.0,303.0
08081,48699.0,154.0,8603.0,1254.0,3124.0,6672.0,2342.0,618.0,192.0
08083,9658.0,28.0,2172.0,214.0,602.0,1285.0,388.0,43.0,14.0
08084,7007.0,63.0,1586.0,158.0,454.0,937.0,269.0,44.0,0.0
08085,19811.0,88.0,2867.0,382.0,880.0,3473.0,1370.0,354.0,113.0
08086,7553.0,34.0,1873.0,184.0,521.0,1275.0,279.0,133.0,32.0
08087,24454.0,175.0,5454.0,545.0,1612.0,2814.0,951.0,147.0,63.0
08088,24284.0,145.0,5864.0,549.0,1591.0,3210.0,1404.0,182.0,250.0
08089,4584.0,61.0,1244.0,195.0,332.0,326.0,162.0,16.0,6.0
08090,8526.0,4.0,2431.0,169.0,451.0,970.0,271.0,85.0,67.0
08091,5380.0,27.0,1375.0,296.0,216.0,503.0,86.0,63.0,19.0
08092,3310.0,8.0,938.0,69.0,273.0,365.0,179.0,19.0,17.0
08093,9579.0,38.0,2567.0,338.0,392.0,717.0,280.0,32.0,42.0
08094,40046.0,169.0,8696.0,996.0,2509.0,4684.0,1474.0,216.0,160.0
08095,193.0,0.0,100.0,0.0,16.0,0.0,0.0,0.0,0.0
08096,35943.0,245.0,8285.0,896.0,1963.0,4611.0,1579.0,324.0,250.0
08097,3233.0,8.0,822.0,77.0,244.0,362.0,94.0,38.0,2.0
08098,9492.0,65.0,2043.0,268.0,402.0,1623.0,517.0,49.0,90.0
08102,7554.0,123.0,1218.0,172.0,106.0,167.0,10.0,0.0,31.0
08103,14936.0,240.0,2510.0,719.0,482.0,517.0,298.0,75.0,100.0
08104,23659.0,423.0,3886.0,530.0,422.0,744.0,56.0,21.0,16.0
08105,29081.0,863.0,5401.0,923.0,537.0,1010.0,291.0,10.0,0.0
08106,9802.0,63.0,2154.0,245.0,602.0,1543.0,433.0,54.0,48.0
08107,13046.0,103.0,2485.0,251.0,811.0,2027.0,644.0,125.0,123.0
08108,18272.0,15.0,3123.0,277.0,1009.0,3665.0,1674.0,354.0,190.0
08109,22999.0,273.0,5114.0,522.0,1007.0,2739.0,973.0,170.0,164.0
08110,18192.0,598.0,4045.0,507.0,737.0,1294.0,378.0,41.0,30.0
08201,10207.0,127.0,2056.0,267.0,611.0,1248.0,478.0,186.0,87.0
08202,1686.0,0.0,299.0,21.0,102.0,523.0,236.0,69.0,46.0
08203,9347.0,54.0,1762.0,179.0,499.0,1716.0,500.0,173.0,138.0
08204,18932.0,148.0,4221.0,605.0,968.0,2496.0,1069.0,200.0,44.0
08205,28532.0,304.0,5706.0,484.0,1721.0,3376.0,1395.0,188.0,125.0
08210,17288.0,151.0,4014.0,357.0,830.0,2339.0,949.0,129.0,82.0
08212,240.0,0.0,49.0,0.0,7.0,80.0,43.0,12.0,14.0
08215,13597.0,103.0,3180.0,479.0,684.0,1147.0,546.0,132.0,104.0
08217,24.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
08221,7036.0,16.0,1056.0,119.0,353.0,1362.0,526.0,203.0,77.0
08223,3957.0,1.0,772.0,92.0,225.0,689.0,357.0,46.0,12.0
08224,477.0,0.0,196.0,0.0,8.0,47.0,24.0,0.0,0.0
08225,8637.0,41.0,1658.0,137.0,520.0,1282.0,443.0,80.0,38.0
08226,11470.0,12.0,2050.0,106.0,619.0,2572.0,1239.0,221.0,157.0
08230,5657.0,17.0,1103.0,78.0,353.0,1033.0,308.0,75.0,34.0
08232,19327.0,330.0,3789.0,529.0,402.0,1157.0,186.0,84.0,24.0
08234,43042.0,442.0,7621.0,1185.0,2123.0,6147.0,1903.0,535.0,155.0
08240,2531.0,0.0,15.0,0.0,0.0,37.0,0.0,0.0,0.0
08241,978.0,13.0,163.0,31.0,77.0,156.0,56.0,21.0,13.0
08242,3009.0,72.0,578.0,76.0,302.0,274.0,98.0,12.0,0.0
08243,1788.0,0.0,462.0,22.0,137.0,335.0,224.0,75.0,16.0
08244,10959.0,92.0,2388.0,156.0,571.0,1284.0,337.0,79.0,39.0
08246,193.0,0.0,97.0,28.0,10.0,13.0,9.0,0.0,0.0
08247,884.0,0.0,142.0,2.0,45.0,255.0,102.0,68.0,16.0
08248,191.0,0.0,76.0,0.0,0.0,28.0,52.0,0.0,0.0
08251,9323.0,44.0,2699.0,425.0,344.0,692.0,136.0,76.0,47.0
08260,13161.0,58.0,3443.0,313.0,619.0,1782.0,598.0,134.0,75.0
08270,8654.0,466.0,1943.0,249.0,402.0,754.0,193.0,49.0,55.0
08302,46444.0,828.0,9625.0,2046.0,2031.0,2563.0,910.0,151.0,108.0
08310,1587.0,29.0,378.0,93.0,14.0,163.0,17.0,15.0,0.0
08311,2096.0,35.0,540.0,73.0,122.0,139.0,42.0,0.0,0.0
08312,8068.0,81.0,2044.0,181.0,428.0,796.0,139.0,102.0,11.0
08314,2349.0,4.0,550.0,418.0,54.0,170.0,10.0,6.0,0.0
08316,365.0,0.0,68.0,5.0,7.0,21.0,0.0,0.0,0.0
08317,1464.0,36.0,323.0,50.0,105.0,156.0,48.0,16.0,18.0
08318,12150.0,57.0,2778.0,412.0,861.0,1487.0,450.0,67.0,76.0
08319,1251.0,0.0,282.0,45.0,37.0,167.0,36.0,37.0,7.0
08320,1316.0,42.0,195.0,464.0,10.0,24.0,0.0,0.0,0.0
08321,119.0,0.0,21.0,6.0,3.0,12.0,0.0,0.0,0.0
08322,10543.0,34.0,2664.0,449.0,541.0,1237.0,378.0,33.0,19.0
08323,960.0,11.0,184.0,20.0,73.0,129.0,51.0,11.0,25.0
08324,371.0,0.0,94.0,73.0,0.0,14.0,0.0,0.0,0.0
08326,1575.0,0.0,306.0,54.0,122.0,209.0,30.0,8.0,7.0
08327,3538.0,10.0,966.0,610.0,179.0,72.0,5.0,0.0,0.0
08328,1458.0,54.0,405.0,49.0,58.0,43.0,19.0,0.0,0.0
08329,105.0,0.0,11.0,0.0,0.0,14.0,0.0,11.0,0.0
08330,28650.0,210.0,6355.0,577.0,1426.0,3344.0,1377.0,380.0,86.0
08332,37044.0,350.0,8965.0,1142.0,1646.0,2850.0,886.0,217.0,83.0
08340,713.0,15.0,121.0,25.0,50.0,127.0,45.0,0.0,0.0
08341,2141.0,0.0,370.0,65.0,90.0,97.0,11.0,10.0,0.0
08343,5551.0,61.0,1200.0,120.0,383.0,628.0,289.0,88.0,73.0
08344,5155.0,25.0,1505.0,127.0,208.0,423.0,209.0,18.0,5.0
08345,763.0,13.0,256.0,25.0,43.0,48.0,22.0,9.0,0.0
08346,844.0,15.0,143.0,73.0,37.0,24.0,0.0,0.0,0.0
08348,201.0,0.0,53.0,0.0,42.0,0.0,7.0,6.0,0.0
08349,2368.0,21.0,669.0,88.0,120.0,100.0,6.0,0.0,0.0
08350,1155.0,0.0,129.0,14.0,41.0,90.0,41.0,0.0,0.0
08352,508.0,0.0,177.0,55.0,37.0,4.0,4.0,0.0,0.0
08353,492.0,1.0,156.0,15.0,29.0,47.0,18.0,2.0,0.0
08360,43376.0,777.0,9629.0,1972.0,1457.0,2540.0,852.0,165.0,231.0
08361,18431.0,721.0,3500.0,265.0,830.0,2829.0,691.0,204.0,32.0
08401,39547.0,762.0,7113.0,941.0,1268.0,3043.0,596.0,179.0,107.0
08402,6304.0,51.0,1235.0,67.0,360.0,1501.0,487.0,385.0,78.0
08403,1090.0,0.0,251.0,14.0,90.0,247.0,98.0,39.0,34.0
08406,10593.0,120.0,2356.0,147.0,408.0,1329.0,574.0,292.0,86.0
08501,6388.0,14.0,1204.0,75.0,351.0,1316.0,682.0,145.0,37.0
08502,11834.0,32.0,570.0,52.0,366.0,2547.0,2014.0,441.0,646.0
08505,17920.0,70.0,2872.0,258.0,982.0,3246.0,1335.0,244.0,165.0
08510,5173.0,9.0,580.0,44.0,228.0,1310.0,410.0,52.0,38.0
08511,719.0,4.0,140.0,13.0,40.0,101.0,39.0,3.0,8.0
08512,11078.0,66.0,1374.0,118.0,369.0,2106.0,1418.0,302.0,218.0
08514,5131.0,18.0,957.0,73.0,263.0,668.0,264.0,81.0,116.0
08515,6221.0,0.0,933.0,99.0,208.0,1252.0,536.0,101.0,41.0
08518,5299.0,27.0,1249.0,190.0,277.0,700.0,140.0,17.0,37.0
08520,27100.0,205.0,3319.0,456.0,1334.0,5161.0,2719.0,399.0,506.0
08525,4874.0,9.0,739.0,22.0,142.0,1124.0,736.0,191.0,214.0
08527,55459.0,166.0,10917.0,1077.0,3237.0,8031.0,3272.0,627.0,267.0
08528,146.0,0.0,17.0,0.0,0.0,12.0,41.0,12.0,12.0
08530,7633.0,60.0,1151.0,104.0,262.0,1732.0,959.0,176.0,105.0
08533,6441.0,10.0,1855.0,105.0,343.0,650.0,210.0,13.0,22.0
08534,13274.0,85.0,855.0,47.0,422.0,2976.0,2206.0,627.0,940.0
08535,5384.0,9.0,581.0,12.0,243.0,1120.0,614.0,139.0,52.0
08536,20258.0,61.0,1230.0,105.0,670.0,4603.0,3943.0,571.0,825.0
08540,46888.0,232.0,1939.0,268.0,831.0,8388.0,9142.0,2185.0,4234.0
08542,5373.0,28.0,502.0,15.0,157.0,724.0,644.0,107.0,246.0
08550,19282.0,96.0,731.0,77.0,328.0,4351.0,3924.0,1065.0,1329.0
08551,4830.0,7.0,759.0,50.0,241.0,922.0,638.0,63.0,75.0
08553,615.0,6.0,47.0,5.0,12.0,123.0,105.0,26.0,34.0
08554,3790.0,8.0,1052.0,113.0,216.0,569.0,79.0,16.0,20.0
08555,798.0,0.0,137.0,11.0,44.0,163.0,70.0,3.0,20.0
08558,6752.0,25.0,414.0,11.0,106.0,1674.0,1156.0,376.0,380.0
08559,5445.0,4.0,860.0,81.0,244.0,1042.0,607.0,125.0,42.0
08560,3707.0,6.0,415.0,41.0,122.0,696.0,492.0,233.0,33.0
08561,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
08562,4983.0,20.0,1200.0,66.0,175.0,525.0,198.0,11.0,28.0
08608,676.0,9.0,158.0,90.0,18.0,27.0,0.0,11.0,10.0
08609,13582.0,158.0,2707.0,337.0,300.0,643.0,107.0,45.0,18.0
08610,29507.0,268.0,7326.0,520.0,1511.0,2338.0,1023.0,23.0,96.0
08611,26395.0,444.0,4862.0,1053.0,722.0,1279.0,355.0,34.0,70.0
08618,40234.0,236.0,7332.0,1256.0,1278.0,2696.0,1264.0,185.0,171.0
08619,21970.0,270.0,4369.0,440.0,1646.0,3134.0,1231.0,248.0,133.0
08620,13402.0,23.0,2925.0,383.0,713.0,1794.0,587.0,113.0,13.0
08628,9536.0,92.0,1604.0,302.0,489.0,1846.0,806.0,170.0,99.0
08629,13080.0,137.0,2901.0,252.0,501.0,866.0,160.0,0.0,20.0
08638,22903.0,204.0,5004.0,645.0,1111.0,1742.0,980.0,174.0,173.0
08640,8206.0,100.0,1003.0,1283.0,613.0,587.0,184.0,88.0,70.0
08641,4624.0,4.0,315.0,12.0,458.0,320.0,122.0,0.0,28.0
08648,32315.0,382.0,3740.0,258.0,1521.0,6025.0,3720.0,468.0,1036.0
08690,19716.0,144.0,3677.0,169.0,1085.0,3804.0,1767.0,175.0,182.0
08691,15695.0,38.0,2134.0,117.0,657.0,3725.0,1559.0,393.0,198.0
08701,96575.0,471.0,12876.0,1049.0,1744.0,7210.0,3582.0,540.0,278.0
08720,883.0,5.0,177.0,24.0,46.0,177.0,60.0,26.0,10.0
08721,20486.0,66.0,5351.0,611.0,1174.0,2143.0,709.0,50.0,33.0
08722,11128.0,22.0,2595.0,236.0,667.0,1132.0,408.0,35.0,40.0
08723,31587.0,273.0,7566.0,754.0,1562.0,3813.0,1180.0,232.0,145.0
08724,42477.0,185.0,9695.0,1130.0,2632.0,6903.0,2114.0,311.0,137.0
08730,4769.0,0.0,296.0,50.0,159.0,1334.0,500.0,150.0,81.0
08731,20092.0,85.0,4443.0,539.0,1174.0,2266.0,1044.0,226.0,73.0
08732,1505.0,7.0,246.0,18.0,57.0,342.0,157.0,64.0,27.0
08733,2701.0,42.0,692.0,92.0,88.0,166.0,19.0,54.0,0.0
08734,8013.0,24.0,2063.0,254.0,407.0,1094.0,346.0,46.0,33.0
08735,3265.0,13.0,878.0,102.0,197.0,643.0,367.0,52.0,38.0
08736,12567.0,60.0,1863.0,101.0,522.0,2812.0,1602.0,395.0,109.0
