,Zipcode,Place Name,State,State Abbreviation,County,Latitude,Longitude,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
24624,72022,Bryant,Arkansas,AR,Saline,34.6068,-92.492,16497.0,93.0,2939.0,356.0,767.0,2330.0,960.0,222.0,32.0
24625,72023,Cabot,Arkansas,AR,Lonoke,34.9457,-92.0318,36854.0,160.0,5865.0,1556.0,2342.0,3729.0,1439.0,241.0,67.0
24626,72024,Carlisle,Arkansas,AR,Lonoke,34.7933,-91.7459,3384.0,23.0,928.0,130.0,142.0,388.0,71.0,27.0,11.0
24627,72025,Casa,Arkansas,AR,Perry,35.0322,-93.04700000000001,751.0,9.0,181.0,15.0,35.0,35.0,6.0,4.0,0.0
24628,72026,Casscoe,Arkansas,AR,Arkansas,34.5095,-91.29899999999999,325.0,0.0,142.0,0.0,0.0,26.0,0.0,0.0,0.0
24629,72027,Center Ridge,Arkansas,AR,Conway,35.3981,-92.5582,1440.0,0.0,399.0,43.0,30.0,119.0,27.0,0.0,8.0
24630,72029,Clarendon,Arkansas,AR,Monroe,34.6601,-91.2564,1828.0,33.0,444.0,123.0,50.0,106.0,7.0,0.0,0.0
24631,72030,Cleveland,Arkansas,AR,Conway,35.3955,-92.70200000000001,631.0,0.0,158.0,31.0,18.0,27.0,60.0,0.0,0.0
24632,72031,Clinton,Arkansas,AR,Van Buren,35.6045,-92.4758,7312.0,56.0,1921.0,553.0,306.0,521.0,145.0,56.0,22.0
24633,72032,Conway,Arkansas,AR,Faulkner,35.0842,-92.4236,32818.0,186.0,5563.0,1333.0,1611.0,3304.0,1301.0,228.0,153.0
24634,72034,Conway,Arkansas,AR,Faulkner,35.0823,-92.4683,49957.0,193.0,5436.0,1041.0,2263.0,7238.0,3288.0,499.0,816.0
24635,72035,Conway,Arkansas,AR,Faulkner,35.1053,-92.3549,1544.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
24636,72036,Cotton Plant,Arkansas,AR,Woodruff,35.0178,-91.229,745.0,18.0,248.0,34.0,19.0,28.0,6.0,0.0,0.0
24637,72037,Coy,Arkansas,AR,Lonoke,34.5387,-91.874,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
24638,72038,Crocketts Bluff,Arkansas,AR,Arkansas,34.4528,-91.2692,47.0,0.0,12.0,6.0,11.0,0.0,3.0,0.0,0.0
24639,72039,Damascus,Arkansas,AR,Faulkner,35.3673,-92.4096,2209.0,19.0,578.0,68.0,119.0,104.0,48.0,1.0,8.0
24640,72040,Des Arc,Arkansas,AR,Prairie,34.9751,-91.5113,2852.0,4.0,836.0,180.0,118.0,185.0,31.0,0.0,0.0
24641,72041,De Valls Bluff,Arkansas,AR,Prairie,34.7447,-91.4982,1417.0,11.0,310.0,79.0,30.0,100.0,50.0,16.0,0.0
24642,72042,De Witt,Arkansas,AR,Arkansas,34.2853,-91.3336,5127.0,63.0,1164.0,298.0,251.0,288.0,58.0,5.0,18.0
24643,72044,Edgemont,Arkansas,AR,Cleburne,35.6321,-92.15700000000001,771.0,0.0,241.0,32.0,51.0,41.0,4.0,26.0,24.0
24644,72045,El Paso,Arkansas,AR,White,35.1142,-92.0901,1207.0,0.0,382.0,0.0,39.0,43.0,49.0,0.0,0.0
24645,72046,England,Arkansas,AR,Lonoke,34.5575,-91.9484,4774.0,56.0,1009.0,180.0,152.0,216.0,176.0,24.0,0.0
24646,72047,Enola,Arkansas,AR,Faulkner,35.2087,-92.2123,871.0,0.0,245.0,72.0,20.0,49.0,23.0,0.0,0.0
24647,72048,Ethel,Arkansas,AR,Arkansas,34.2435,-91.1398,47.0,5.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0
24648,72051,Fox,Arkansas,AR,Stone,35.7682,-92.3043,784.0,28.0,151.0,51.0,27.0,11.0,10.0,0.0,0.0
24649,72055,Gillett,Arkansas,AR,Arkansas,34.1218,-91.38,950.0,0.0,138.0,38.0,46.0,83.0,49.0,0.0,4.0
24650,72057,Grapevine,Arkansas,AR,Grant,34.1309,-92.3109,897.0,21.0,213.0,16.0,23.0,20.0,11.0,0.0,12.0
24651,72058,Greenbrier,Arkansas,AR,Faulkner,35.2295,-92.3578,16040.0,82.0,2941.0,685.0,711.0,1489.0,624.0,28.0,48.0
24652,72059,Gregory,Arkansas,AR,Woodruff,35.1554,-91.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24653,72060,Griffithville,Arkansas,AR,White,35.1144,-91.6242,395.0,0.0,75.0,9.0,33.0,3.0,2.0,11.0,0.0
24654,72061,Guy,Arkansas,AR,Faulkner,35.3239,-92.2878,107.0,0.0,23.0,4.0,14.0,1.0,6.0,0.0,0.0
24655,72063,Hattieville,Arkansas,AR,Conway,35.2907,-92.7783,1875.0,37.0,469.0,100.0,99.0,85.0,37.0,0.0,0.0
24656,72064,Hazen,Arkansas,AR,Prairie,34.7838,-91.5767,2359.0,3.0,578.0,186.0,122.0,169.0,70.0,25.0,9.0
24657,72065,Hensley,Arkansas,AR,Pulaski,34.5208,-92.2758,5126.0,56.0,1342.0,216.0,251.0,468.0,142.0,39.0,40.0
24658,72067,Higden,Arkansas,AR,Cleburne,35.5685,-92.1341,2546.0,22.0,660.0,225.0,116.0,140.0,55.0,11.0,14.0
24659,72068,Higginson,Arkansas,AR,White,35.1903,-91.7108,431.0,11.0,90.0,25.0,8.0,23.0,9.0,0.0,2.0
24660,72069,Holly Grove,Arkansas,AR,Monroe,34.5993,-91.1844,1562.0,24.0,292.0,58.0,48.0,119.0,27.0,0.0,0.0
24661,72070,Houston,Arkansas,AR,Perry,35.0362,-92.6913,1796.0,31.0,447.0,51.0,68.0,131.0,49.0,0.0,0.0
24662,72072,Humnoke,Arkansas,AR,Lonoke,34.4857,-91.7624,448.0,3.0,110.0,17.0,9.0,29.0,1.0,0.0,0.0
24663,72073,Humphrey,Arkansas,AR,Arkansas,34.4034,-91.679,1040.0,12.0,317.0,33.0,32.0,39.0,42.0,4.0,0.0
24664,72074,Hunter,Arkansas,AR,Woodruff,35.0529,-91.1262,132.0,2.0,56.0,6.0,2.0,4.0,0.0,0.0,0.0
24665,72076,Jacksonville,Arkansas,AR,Pulaski,34.919000000000004,-92.1419,39118.0,272.0,7184.0,1807.0,2167.0,2798.0,1181.0,116.0,117.0
24666,72079,Jefferson,Arkansas,AR,Jefferson,34.3934,-92.2029,606.0,0.0,117.0,16.0,10.0,43.0,10.0,0.0,0.0
24667,72080,Jerusalem,Arkansas,AR,Conway,35.5699,-92.8251,410.0,0.0,102.0,4.0,16.0,24.0,4.0,0.0,0.0
24668,72081,Judsonia,Arkansas,AR,White,35.325,-91.6491,6597.0,121.0,1660.0,350.0,188.0,293.0,100.0,43.0,88.0
24669,72082,Kensett,Arkansas,AR,White,35.2388,-91.6731,1891.0,57.0,353.0,156.0,53.0,13.0,4.0,0.0,7.0
24670,72083,Keo,Arkansas,AR,Lonoke,34.6041,-92.0078,261.0,0.0,60.0,15.0,13.0,13.0,11.0,0.0,0.0
24671,72084,Leola,Arkansas,AR,Grant,34.1856,-92.5979,1472.0,3.0,521.0,56.0,58.0,82.0,45.0,7.0,0.0
24672,72085,Letona,Arkansas,AR,White,35.3617,-91.8293,168.0,7.0,42.0,22.0,7.0,4.0,1.0,0.0,0.0
24673,72086,Lonoke,Arkansas,AR,Lonoke,34.7832,-91.9214,9984.0,40.0,2202.0,583.0,560.0,681.0,277.0,44.0,25.0
24674,72087,Lonsdale,Arkansas,AR,Garland,34.5562,-92.834,2337.0,13.0,338.0,213.0,169.0,309.0,58.0,12.0,11.0
24675,72088,Fairfield Bay,Arkansas,AR,Van Buren,35.6027,-92.2742,2627.0,4.0,686.0,141.0,147.0,351.0,128.0,21.0,16.0
24676,72099,Little Rock Air Force Base,Arkansas,AR,Pulaski,34.9074,-92.1397,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24677,72101,Mc Crory,Arkansas,AR,Woodruff,35.2473,-91.1793,2923.0,16.0,757.0,156.0,99.0,203.0,46.0,3.0,0.0
24678,72102,Mc Rae,Arkansas,AR,White,35.1132,-91.8216,3159.0,42.0,771.0,59.0,159.0,170.0,87.0,14.0,0.0
24679,72103,Mabelvale,Arkansas,AR,Pulaski,34.6478,-92.3849,12816.0,107.0,2708.0,417.0,622.0,936.0,180.0,34.0,20.0
24680,72104,Malvern,Arkansas,AR,Hot Spring,34.3557,-92.8292,23597.0,129.0,5390.0,1722.0,1454.0,1200.0,568.0,55.0,26.0
24681,72106,Mayflower,Arkansas,AR,Faulkner,34.9669,-92.4001,5239.0,5.0,984.0,460.0,196.0,387.0,110.0,11.0,31.0
24682,72107,Menifee,Arkansas,AR,Conway,35.1356,-92.5498,247.0,0.0,74.0,1.0,7.0,21.0,4.0,0.0,0.0
24683,72108,Monroe,Arkansas,AR,Monroe,34.7348,-91.1046,44.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
24684,72110,Morrilton,Arkansas,AR,Conway,35.1692,-92.7354,10835.0,43.0,2422.0,410.0,647.0,987.0,387.0,65.0,86.0
24685,72111,Mount Vernon,Arkansas,AR,Faulkner,35.2265,-92.124,1291.0,0.0,317.0,50.0,26.0,74.0,46.0,0.0,0.0
24686,72112,Newport,Arkansas,AR,Jackson,35.5988,-91.2571,11286.0,92.0,2188.0,1118.0,482.0,569.0,206.0,22.0,8.0
24687,72113,Maumelle,Arkansas,AR,Pulaski,34.8491,-92.4059,23716.0,174.0,2455.0,324.0,1017.0,5094.0,1824.0,437.0,277.0
24688,72114,North Little Rock,Arkansas,AR,Pulaski,34.7666,-92.2629,12814.0,166.0,2101.0,495.0,387.0,678.0,216.0,40.0,15.0
24689,72116,North Little Rock,Arkansas,AR,Pulaski,34.8059,-92.2305,22553.0,31.0,3107.0,390.0,1148.0,4371.0,1628.0,582.0,110.0
24690,72117,North Little Rock,Arkansas,AR,Pulaski,34.7658,-92.1524,14458.0,212.0,2790.0,692.0,610.0,1062.0,490.0,58.0,41.0
24691,72118,North Little Rock,Arkansas,AR,Pulaski,34.8337,-92.3289,22208.0,227.0,4655.0,538.0,1096.0,1776.0,594.0,114.0,105.0
24692,72119,North Little Rock,Arkansas,AR,Pulaski,34.8017,-92.2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24693,72120,Sherwood,Arkansas,AR,Pulaski,34.8807,-92.2303,31719.0,109.0,5425.0,1089.0,1624.0,4586.0,1767.0,280.0,236.0
24694,72121,Pangburn,Arkansas,AR,White,35.4216,-91.796,2966.0,3.0,1198.0,84.0,144.0,180.0,22.0,0.0,2.0
24695,72122,Paron,Arkansas,AR,Saline,34.7853,-92.7482,886.0,0.0,296.0,79.0,5.0,122.0,12.0,0.0,0.0
24696,72123,Patterson,Arkansas,AR,Woodruff,35.2588,-91.23700000000001,408.0,4.0,130.0,23.0,9.0,3.0,1.0,0.0,0.0
24697,72125,Perry,Arkansas,AR,Perry,35.0443,-92.7958,871.0,10.0,173.0,88.0,7.0,11.0,5.0,0.0,0.0
24698,72126,Perryville,Arkansas,AR,Perry,34.9701,-92.8472,3785.0,11.0,947.0,191.0,101.0,179.0,71.0,25.0,22.0
24699,72127,Plumerville,Arkansas,AR,Conway,35.1575,-92.6204,2591.0,36.0,812.0,164.0,75.0,192.0,44.0,7.0,6.0
24700,72128,Poyen,Arkansas,AR,Grant,34.3023,-92.6095,855.0,4.0,241.0,34.0,22.0,41.0,24.0,0.0,0.0
24701,72129,Prattsville,Arkansas,AR,Grant,34.3079,-92.5131,1241.0,9.0,400.0,118.0,86.0,66.0,25.0,13.0,0.0
24702,72130,Prim,Arkansas,AR,Cleburne,35.6674,-92.0933,805.0,13.0,274.0,65.0,50.0,5.0,5.0,0.0,0.0
24703,72131,Quitman,Arkansas,AR,Cleburne,35.405,-92.1333,4871.0,52.0,1074.0,353.0,199.0,328.0,121.0,53.0,34.0
24704,72132,Redfield,Arkansas,AR,Jefferson,34.4526,-92.1758,3661.0,16.0,711.0,155.0,179.0,190.0,101.0,26.0,13.0
24705,72134,Roe,Arkansas,AR,Monroe,34.6286,-91.3771,254.0,3.0,61.0,11.0,19.0,20.0,16.0,0.0,0.0
24706,72135,Roland,Arkansas,AR,Pulaski,34.8829,-92.5192,2471.0,19.0,636.0,69.0,78.0,375.0,101.0,59.0,30.0
24707,72136,Romance,Arkansas,AR,White,35.2155,-92.0699,1176.0,6.0,229.0,139.0,58.0,54.0,9.0,0.0,0.0
24708,72137,Rose Bud,Arkansas,AR,White,35.3214,-92.06200000000001,2612.0,12.0,604.0,88.0,98.0,203.0,71.0,0.0,0.0
24709,72139,Russell,Arkansas,AR,White,35.3609,-91.5071,234.0,4.0,73.0,9.0,12.0,13.0,1.0,0.0,0.0
24710,72140,Saint Charles,Arkansas,AR,Arkansas,34.3878,-91.1463,474.0,0.0,140.0,16.0,26.0,58.0,6.0,0.0,0.0
24711,72141,Scotland,Arkansas,AR,Van Buren,35.508,-92.5867,639.0,0.0,131.0,29.0,21.0,22.0,9.0,0.0,0.0
24712,72142,Scott,Arkansas,AR,Pulaski,34.6942,-92.1157,2432.0,16.0,533.0,78.0,107.0,333.0,84.0,0.0,0.0
24713,72143,Searcy,Arkansas,AR,White,35.2436,-91.7317,36945.0,190.0,6118.0,1165.0,1710.0,3217.0,1859.0,257.0,627.0
24714,72149,Searcy,Arkansas,AR,White,35.2474,-91.7314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24715,72150,Sheridan,Arkansas,AR,Grant,34.3165,-92.3657,12161.0,72.0,2672.0,584.0,676.0,1302.0,519.0,30.0,76.0
24716,72152,Sherrill,Arkansas,AR,Jefferson,34.3581,-91.9933,288.0,0.0,94.0,12.0,0.0,35.0,0.0,0.0,0.0
24717,72153,Shirley,Arkansas,AR,Van Buren,35.6498,-92.3143,2472.0,41.0,709.0,154.0,86.0,91.0,75.0,32.0,0.0
24718,72156,Solgohachia,Arkansas,AR,Conway,35.2701,-92.6754,525.0,9.0,156.0,17.0,12.0,43.0,32.0,0.0,0.0
24719,72157,Springfield,Arkansas,AR,Conway,35.2749,-92.5457,1406.0,14.0,440.0,121.0,15.0,79.0,32.0,0.0,6.0
24720,72160,Stuttgart,Arkansas,AR,Arkansas,34.4854,-91.5487,10076.0,109.0,2384.0,350.0,335.0,663.0,271.0,13.0,68.0
24721,72165,Thida,Arkansas,AR,Independence,35.5762,-91.4539,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24722,72166,Tichnor,Arkansas,AR,Arkansas,34.0893,-91.2437,186.0,0.0,70.0,11.0,0.0,42.0,6.0,0.0,0.0
24723,72167,Traskwood,Arkansas,AR,Saline,34.4508,-92.6547,1361.0,0.0,307.0,118.0,49.0,112.0,5.0,0.0,0.0
24724,72168,Tucker,Arkansas,AR,Jefferson,34.4414,-91.9163,2285.0,0.0,862.0,230.0,7.0,10.0,22.0,0.0,0.0
24725,72169,Tupelo,Arkansas,AR,Jackson,35.3844,-91.2232,159.0,3.0,29.0,10.0,5.0,19.0,6.0,0.0,0.0
24726,72170,Ulm,Arkansas,AR,Prairie,34.5772,-91.4633,197.0,1.0,59.0,2.0,6.0,19.0,4.0,0.0,0.0
24727,72173,Vilonia,Arkansas,AR,Faulkner,35.0719,-92.1832,9328.0,89.0,1992.0,378.0,429.0,844.0,269.0,94.0,105.0
24728,72175,Wabbaseka,Arkansas,AR,Jefferson,34.3936,-91.7549,303.0,0.0,118.0,13.0,6.0,9.0,3.0,0.0,2.0
24729,72176,Ward,Arkansas,AR,Lonoke,34.9532,-91.9004,9329.0,55.0,1696.0,477.0,504.0,588.0,89.0,12.0,0.0
24730,72179,Wilburn,Arkansas,AR,Cleburne,35.5106,-91.8648,532.0,0.0,110.0,21.0,10.0,62.0,13.0,43.0,0.0
24731,72181,Wooster,Arkansas,AR,Faulkner,35.1645,-92.45299999999999,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
24732,72201,Little Rock,Arkansas,AR,Pulaski,34.7483,-92.2819,763.0,24.0,76.0,33.0,35.0,239.0,56.0,30.0,71.0
24733,72202,Little Rock,Arkansas,AR,Pulaski,34.7363,-92.2741,11307.0,91.0,1724.0,275.0,331.0,1338.0,510.0,321.0,173.0
24734,72204,Little Rock,Arkansas,AR,Pulaski,34.7269,-92.344,30234.0,342.0,5944.0,857.0,1277.0,2510.0,885.0,108.0,88.0
24735,72205,Little Rock,Arkansas,AR,Pulaski,34.751,-92.3455,24149.0,56.0,2861.0,296.0,664.0,4998.0,2139.0,820.0,312.0
24736,72206,Little Rock,Arkansas,AR,Pulaski,34.6836,-92.2776,24000.0,214.0,5739.0,1378.0,964.0,1755.0,562.0,117.0,90.0
24737,72207,Little Rock,Arkansas,AR,Pulaski,34.7721,-92.3565,10427.0,16.0,635.0,248.0,176.0,2908.0,1010.0,706.0,405.0
24738,72209,Little Rock,Arkansas,AR,Pulaski,34.6725,-92.3529,30751.0,473.0,5979.0,935.0,1193.0,1314.0,479.0,21.0,37.0
24739,72210,Little Rock,Arkansas,AR,Pulaski,34.7076,-92.46600000000001,15061.0,61.0,1934.0,249.0,688.0,2281.0,1014.0,237.0,209.0
24740,72211,Little Rock,Arkansas,AR,Pulaski,34.7413,-92.4222,23345.0,51.0,2025.0,286.0,896.0,4984.0,1882.0,692.0,861.0
24741,72212,Little Rock,Arkansas,AR,Pulaski,34.7871,-92.4222,12970.0,36.0,894.0,96.0,438.0,3296.0,1234.0,628.0,399.0
24742,72223,Little Rock,Arkansas,AR,Pulaski,34.7902,-92.5044,22887.0,17.0,1923.0,333.0,862.0,5109.0,2145.0,928.0,620.0
24743,72227,Little Rock,Arkansas,AR,Pulaski,34.7757,-92.3724,11131.0,11.0,1562.0,113.0,382.0,2351.0,969.0,429.0,230.0
24744,72301,West Memphis,Arkansas,AR,Crittenden,35.1484,-90.1779,25246.0,205.0,5324.0,752.0,956.0,1590.0,383.0,153.0,55.0
24745,72311,Aubrey,Arkansas,AR,Lee,34.7195,-90.8969,103.0,0.0,22.0,4.0,0.0,7.0,9.0,0.0,0.0
24746,72315,Blytheville,Arkansas,AR,Mississippi,35.9273,-89.919,23344.0,201.0,4238.0,929.0,1214.0,1347.0,738.0,81.0,99.0
24747,72320,Brickeys,Arkansas,AR,Lee,34.8548,-90.5377,1599.0,0.0,705.0,133.0,18.0,8.0,18.0,0.0,0.0
24748,72321,Burdette,Arkansas,AR,Mississippi,35.8173,-89.9393,150.0,0.0,46.0,22.0,4.0,16.0,0.0,0.0,0.0
24749,72322,Caldwell,Arkansas,AR,St. Francis,35.0562,-90.8288,186.0,8.0,35.0,2.0,8.0,14.0,13.0,2.0,0.0
24750,72324,Cherry Valley,Arkansas,AR,Cross,35.3991,-90.7613,2115.0,73.0,409.0,88.0,100.0,111.0,58.0,37.0,6.0
24751,72325,Clarkedale,Arkansas,AR,Crittenden,35.3093,-90.2362,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24752,72326,Colt,Arkansas,AR,St. Francis,35.0881,-90.8895,1677.0,11.0,459.0,101.0,84.0,68.0,135.0,0.0,14.0
24753,72327,Crawfordsville,Arkansas,AR,Crittenden,35.2119,-90.3351,1780.0,34.0,299.0,53.0,106.0,128.0,31.0,20.0,6.0
24754,72328,Crumrod,Arkansas,AR,Phillips,34.1335,-90.9751,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
24755,72329,Driver,Arkansas,AR,Mississippi,35.6253,-90.0138,249.0,0.0,76.0,0.0,25.0,26.0,0.0,0.0,0.0
24756,72330,Dyess,Arkansas,AR,Mississippi,35.5954,-90.2157,758.0,15.0,133.0,48.0,2.0,17.0,0.0,5.0,0.0
24757,72331,Earle,Arkansas,AR,Crittenden,35.2799,-90.4503,3230.0,31.0,642.0,23.0,112.0,159.0,91.0,12.0,3.0
24758,72332,Edmondson,Arkansas,AR,Crittenden,35.1042,-90.3133,44.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0
24759,72333,Elaine,Arkansas,AR,Phillips,34.3118,-90.8939,775.0,0.0,157.0,43.0,15.0,11.0,0.0,0.0,0.0
24760,72335,Forrest City,Arkansas,AR,St. Francis,35.0091,-90.7886,19521.0,215.0,3463.0,1588.0,954.0,764.0,391.0,101.0,24.0
24761,72338,Frenchmans Bayou,Arkansas,AR,Mississippi,35.4591,-90.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24762,72339,Gilmore,Arkansas,AR,Crittenden,35.4057,-90.2714,127.0,0.0,15.0,0.0,5.0,15.0,0.0,0.0,0.0
24763,72340,Goodwin,Arkansas,AR,St. Francis,34.9358,-91.0292,127.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0
24764,72341,Haynes,Arkansas,AR,Lee,34.8838,-90.7666,230.0,1.0,37.0,1.0,16.0,20.0,0.0,0.0,0.0
24765,72342,Helena,Arkansas,AR,Phillips,34.5325,-90.6298,5132.0,66.0,691.0,170.0,275.0,352.0,164.0,49.0,20.0
24766,72346,Heth,Arkansas,AR,St. Francis,35.0973,-90.4586,489.0,23.0,154.0,4.0,1.0,48.0,14.0,0.0,0.0
24767,72347,Hickory Ridge,Arkansas,AR,Cross,35.3995,-90.9823,659.0,27.0,203.0,21.0,7.0,54.0,22.0,0.0,8.0
24768,72348,Hughes,Arkansas,AR,St. Francis,34.9454,-90.4741,2602.0,48.0,660.0,48.0,157.0,123.0,14.0,3.0,2.0
24769,72350,Joiner,Arkansas,AR,Mississippi,35.5052,-90.1478,1199.0,7.0,306.0,51.0,17.0,60.0,27.0,5.0,0.0
24770,72351,Keiser,Arkansas,AR,Mississippi,35.6737,-90.0963,683.0,2.0,99.0,37.0,32.0,24.0,5.0,0.0,0.0
24771,72353,Lambrook,Arkansas,AR,Phillips,34.3286,-90.9652,30.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
24772,72354,Lepanto,Arkansas,AR,Poinsett,35.6069,-90.3359,2487.0,29.0,464.0,205.0,93.0,57.0,36.0,15.0,0.0
24773,72355,Lexa,Arkansas,AR,Phillips,34.5979,-90.7523,2153.0,34.0,388.0,132.0,117.0,50.0,56.0,14.0,21.0
24774,72358,Luxora,Arkansas,AR,Mississippi,35.7608,-89.92200000000001,1396.0,20.0,225.0,161.0,28.0,13.0,12.0,0.0,0.0
24775,72359,Madison,Arkansas,AR,St. Francis,35.0252,-90.7086,459.0,0.0,155.0,9.0,13.0,8.0,7.0,0.0,0.0
24776,72360,Marianna,Arkansas,AR,Lee,34.7759,-90.7785,6185.0,72.0,1106.0,247.0,233.0,298.0,144.0,10.0,5.0
24777,72364,Marion,Arkansas,AR,Crittenden,35.2077,-90.1989,15982.0,56.0,2430.0,555.0,652.0,1586.0,815.0,59.0,50.0
24778,72365,Marked Tree,Arkansas,AR,Poinsett,35.5349,-90.4194,2937.0,48.0,710.0,148.0,95.0,124.0,69.0,4.0,11.0
24779,72366,Marvell,Arkansas,AR,Phillips,34.5485,-90.9413,2072.0,23.0,261.0,98.0,125.0,122.0,61.0,0.0,0.0
24780,72367,Mellwood,Arkansas,AR,Phillips,34.2198,-90.9504,101.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0
24781,72368,Moro,Arkansas,AR,Lee,34.803000000000004,-91.006,965.0,10.0,253.0,45.0,28.0,28.0,8.0,0.0,1.0
24782,72370,Osceola,Arkansas,AR,Mississippi,35.7019,-89.9798,7958.0,103.0,1293.0,344.0,361.0,278.0,66.0,18.0,69.0
24783,72372,Palestine,Arkansas,AR,St. Francis,34.9663,-90.9049,2154.0,37.0,524.0,64.0,97.0,78.0,34.0,0.0,7.0
24784,72373,Parkin,Arkansas,AR,Cross,35.2586,-90.5564,1262.0,11.0,412.0,32.0,40.0,57.0,9.0,0.0,0.0
24785,72374,Poplar Grove,Arkansas,AR,Phillips,34.5394,-90.8813,1054.0,0.0,340.0,33.0,31.0,107.0,52.0,0.0,0.0
24786,72376,Proctor,Arkansas,AR,Crittenden,35.0834,-90.255,1516.0,22.0,364.0,114.0,52.0,117.0,17.0,3.0,0.0
24787,72377,Rivervale,Arkansas,AR,Poinsett,35.674,-90.3401,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
24788,72379,Snow Lake,Arkansas,AR,Desha,34.0665,-91.0071,27.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
24789,72383,Turner,Arkansas,AR,Phillips,34.4762,-91.0187,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24790,72384,Turrell,Arkansas,AR,Crittenden,35.3439,-90.2978,732.0,49.0,142.0,31.0,27.0,25.0,10.0,0.0,0.0
24791,72386,Tyronza,Arkansas,AR,Poinsett,35.4865,-90.3519,1828.0,17.0,542.0,125.0,52.0,78.0,21.0,5.0,2.0
24792,72389,Wabash,Arkansas,AR,Phillips,34.3466,-90.8869,316.0,0.0,58.0,5.0,15.0,21.0,0.0,1.0,0.0
24793,72390,West Helena,Arkansas,AR,Phillips,34.5496,-90.6545,8382.0,115.0,1247.0,319.0,429.0,203.0,69.0,38.0,42.0
24794,72392,Wheatley,Arkansas,AR,St. Francis,34.9207,-91.1086,405.0,0.0,111.0,15.0,25.0,15.0,18.0,0.0,0.0
24795,72394,Widener,Arkansas,AR,St. Francis,35.0592,-90.6293,712.0,8.0,121.0,32.0,34.0,108.0,6.0,0.0,0.0
24796,72395,Wilson,Arkansas,AR,Mississippi,35.566,-90.0427,1118.0,3.0,217.0,74.0,57.0,101.0,35.0,0.0,0.0
24797,72396,Wynne,Arkansas,AR,Cross,35.233000000000004,-90.79299999999999,13136.0,106.0,3340.0,575.0,303.0,820.0,424.0,66.0,28.0
24798,72401,Jonesboro,Arkansas,AR,Craighead,35.833,-90.6965,56896.0,402.0,9337.0,3020.0,2099.0,5413.0,2177.0,358.0,605.0
24799,72404,Jonesboro,Arkansas,AR,Craighead,35.7792,-90.766,25331.0,146.0,3535.0,670.0,1065.0,3761.0,1522.0,522.0,290.0
24800,72410,Alicia,Arkansas,AR,Lawrence,35.9423,-91.081,387.0,7.0,93.0,19.0,14.0,26.0,6.0,0.0,0.0
24801,72411,Bay,Arkansas,AR,Craighead,35.7456,-90.5507,2321.0,17.0,572.0,157.0,84.0,104.0,54.0,5.0,0.0
24802,72412,Beech Grove,Arkansas,AR,Greene,36.1281,-90.6914,711.0,10.0,200.0,47.0,9.0,54.0,11.0,0.0,0.0
24803,72413,Biggers,Arkansas,AR,Randolph,36.2844,-90.8538,513.0,0.0,103.0,48.0,33.0,18.0,23.0,0.0,0.0
24804,72414,Black Oak,Arkansas,AR,Craighead,35.8368,-90.4005,453.0,0.0,76.0,13.0,7.0,46.0,29.0,0.0,0.0
24805,72415,Black Rock,Arkansas,AR,Lawrence,36.1149,-91.1176,1432.0,15.0,361.0,77.0,56.0,132.0,2.0,0.0,2.0
24806,72416,Bono,Arkansas,AR,Craighead,35.9086,-90.7848,5926.0,45.0,1228.0,358.0,220.0,471.0,171.0,14.0,47.0
24807,72417,Brookland,Arkansas,AR,Craighead,35.9165,-90.5762,4386.0,0.0,974.0,229.0,127.0,465.0,94.0,33.0,3.0
24808,72419,Caraway,Arkansas,AR,Craighead,35.759,-90.3358,1385.0,9.0,396.0,81.0,16.0,74.0,0.0,0.0,0.0
24809,72421,Cash,Arkansas,AR,Craighead,35.8301,-90.941,707.0,17.0,222.0,23.0,8.0,28.0,2.0,0.0,0.0
24810,72422,Corning,Arkansas,AR,Clay,36.4155,-90.587,4741.0,89.0,1168.0,412.0,161.0,183.0,91.0,15.0,22.0
